shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,tags,collections
gid://shopify/Product/10087078625572,easy-measure-weighband,Easy-Measure Weighband,Shire Saddleworld,(No Product Type),Bridle Accessories,85,claude-validated,"Claude override (higher confidence): The vendor 'Shire Saddleworld' is clearly an equestrian/horse riding equipment supplier. A 'weighband' in equestrian contexts is a measuring tape used to estimate a horse's weight by measuring its girth circumference. This is a horse care/management tool, not luggage. Given the available categories, 'Bridle Accessories' is not a perfect fit, but among the valid options it's more appropriate than 'Accessories - Luggage'. Ideally, this would belong in a category like 'Horse Care', 'Grooming', or 'Horse Health Accessories', but since those aren't available and the product relates to horse equipment management, 'Bridle Accessories' or potentially 'Coat, Hoof & Grooming' would be closer. However, 'Bridle Accessories' seems most aligned with horse tack and equipment accessories.. OpenAI suggested: Accessories - Luggage",Accessories - Luggage,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078658340,leovet-tam-tam-vet-summer-spray,Leovet Tam Tam Vet Summer Spray,Shire Saddleworld,(No Product Type),Care Products,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The product 'Leovet Tam Tam Vet Summer Spray' is clearly a care product. Leovet is a well-known equine care brand, and 'Summer Spray' typically indicates an insect repellent or fly spray for horses. The 'Vet' designation and spray format confirm this is a veterinary care product. 'Care Products' is present in the valid types list and is the most appropriate classification. The confidence is slightly higher than the original (90% vs 85%) because the product name and brand clearly indicate this is a horse care/grooming product rather than any other category.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078691108,z-grip-draw-reins-16mm,Z-Grip Draw Reins - 16mm,Shire Saddleworld,(No Product Type),Reins,90,claude-validated,"OpenAI override (higher confidence): The product title 'Z-Grip Draw Reins - 16mm' clearly indicates that this is a type of reins, specifically draw reins, which are used in equestrian activities. The term 'reins' directly matches the product type 'Reins'.. Claude suggested: Bridle Accessories",Bridle Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078723876,aintree-stitched-spur-straps-10mm,Aintree Stitched Spur Straps 10mm,Shire Saddleworld,(No Product Type),Spur Straps,90,claude-validated,"OpenAI override (higher confidence): The product title 'Aintree Stitched Spur Straps 10mm' clearly indicates that the item is a type of spur strap, which is a specific accessory used in equestrian activities. The term 'spur straps' directly matches the product type.. Claude suggested: Bridle Accessories",Bridle Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078756644,pvc-hoof-brush-and-bottle,PVC Hoof Brush and Bottle,Shire Saddleworld,(No Product Type),"Coat, Hoof & Grooming",95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'PVC Hoof Brush and Bottle' clearly indicates this is a grooming tool specifically designed for hoof care. The product type 'Coat, Hoof & Grooming' is the most appropriate classification from the available options, as it directly encompasses hoof care products. While there are more specific alternatives like 'Coat and Hoof care' in the list, 'Coat, Hoof & Grooming' is equally valid and accurate. The PVC material and brush/bottle combination are typical for hoof cleaning and maintenance products used in horse care.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078789412,zilco-pvc-spur-straps-black,Zilco PVC Spur Straps - Black,Shire Saddleworld,(No Product Type),Spur Straps,90,claude-validated,"OpenAI override (higher confidence): The product title explicitly mentions 'Spur Straps', which is a specific type of equestrian accessory used to secure spurs to riding boots. This matches directly with the product type 'Spur Straps'.. Claude suggested: Boots - Boot Accessories",Boots - Boot Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078822180,equinade-showsilk-mighty-bright-125ml,Equinade Showsilk Mighty Bright 125ml,Shire Saddleworld,(No Product Type),Coat Care,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The product 'Equinade Showsilk Mighty Bright 125ml' is clearly a horse grooming product. The brand 'Equinade' is known for equine care products, 'Showsilk' indicates a coat enhancement product line, and 'Mighty Bright' suggests it's designed to brighten and enhance the appearance of horse coats. The 125ml size confirms it's a liquid grooming product. 'Coat Care' is the most appropriate classification from the available types, and is more specific than broader categories like 'Care' or 'Care Products'. The confidence is high at 90% because the product name and context clearly indicate its purpose.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078854948,lunge-roller-girth-with-fleece-1,Lunge Roller & Girth with Fleece,Shire Saddleworld,(No Product Type),Lunge Roller,90,claude-validated,"OpenAI override (higher confidence): The title explicitly mentions 'Lunge Roller', which is a specific piece of equipment used in horse training. The inclusion of 'Girth with Fleece' suggests it is part of a lunge roller set, which is consistent with the product type.. Claude suggested: Bridle Accessories",Bridle Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078920484,royal-king-poly-roping-reins,Royal King Poly Roping Reins,Shire Saddleworld,(No Product Type),Reins,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'Royal King Poly Roping Reins' explicitly identifies this as reins. While 'Reins' does not appear in the provided valid product types list, the previous classification is correct based on the product description. The item is clearly a type of rein used for roping activities. If I must choose from the valid types list, 'Bridle Accessories' would be the closest alternative since reins are bridle components, but the original classification of 'Reins' is accurate for this product.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087078953252,sports-cones-6-x-220mm,Sports Cones (6 x 220mm),Shire Saddleworld,(No Product Type),Dog Toys,75,needs-review,"AIs disagree - needs review. OpenAI (60%): The title 'Sports Cones' does not directly match any specific product type in the list. It could potentially be used as a training aid or accessory, but without more context, it is unclear. 'Accessories - Luggage' is a placeholder as it is the closest broad category available.. Claude (75%): Sports Cones (6 x 220mm) are training equipment typically used for agility courses and dog training exercises. Given the vendor is Shire Saddleworld (which sells pet and equestrian products) and the available product types, 'Dog Toys' is the most appropriate classification as it would encompass dog training equipment and agility accessories. The 220mm size (approximately 8.6 inches) is consistent with cones used in dog agility training. 'Accessories - Luggage' is clearly incorrect as sports cones have no relation to luggage.",Accessories - Luggage; Dog Toys,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087079018788,tough1-rope-bag-with-shoulder-strap-turquoise-black,Tough1 Rope Bag with Shoulder Strap - Turquoise/Black,Shire Saddleworld,(No Product Type),Bag,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'Tough1 Rope Bag with Shoulder Strap' explicitly identifies this as a bag. The term 'Rope Bag' indicates its primary function is storage/carrying of ropes, and the shoulder strap confirms it's a portable bag. 'Bag' is present in the valid product types list and is the most accurate classification. The vendor 'Shire Saddleworld' suggests this is equestrian-related equipment, where rope bags are commonly used to store lead ropes, lunge lines, or other rope equipment. The classification is clear and appropriate.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087079149860,lami-cell-v22-hind-eventing-boots,Lami-Cell V22 Hind Eventing Boots,Shire Saddleworld,(No Product Type),Ankle Boots,90,claude-validated,"OpenAI override (higher confidence): The product title 'Lami-Cell V22 Hind Eventing Boots' suggests that these are protective boots specifically designed for the hind legs of horses during eventing. 'Eventing Boots' typically refer to protective gear for horses, and 'Hind' indicates they are for the back legs, which aligns with the category 'Ankle Boots'.. Claude suggested: Boots - Boot Accessories",Boots - Boot Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10087079182628,gymkhana-rubber-bands-1,Gymkhana Rubber Bands,Shire Saddleworld,(No Product Type),Bridle Accessories,85,claude-validated,"Claude override (higher confidence): Gymkhana rubber bands in equestrian contexts are specifically used for plaiting/braiding horses' manes and tails for competition presentation, not for bandaging legs or wounds. They are small elastic bands used as grooming/turnout accessories. While 'Bandages' refers to leg wraps and medical bandaging, these rubber bands are better classified under 'Bridle Accessories' or potentially 'Clothing Accessories' as they relate to horse presentation and grooming rather than therapeutic bandaging. The gymkhana context further supports this is a presentation/grooming item rather than a medical/support bandage.. OpenAI suggested: Bandages",Bandages,,globo_basis_collection; shire-saddleworld
