product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/7989669232932,breyer-traditional-doll-showjumper-brenda,Brenda Showjumper Doll In Traditional Style Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Fully articulated for realistic riding poses,Scarlet coat with U.S. Equestrian Team crest,Includes black velvet hunt cap and boots,95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on specific features such as the doll's articulation for posing, the distinctive scarlet coat with a crest, and the inclusion of traditional riding attire. These details highlight the product's unique attributes and appeal to collectors and enthusiasts."
gid://shopify/Product/7989669462308,breyer-traditional-doll-laura-veterinarian-vet-kit,Laura Veterinarian Doll With Vet Kit Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,"Includes stethoscope, syringe, and bandages for realistic play.",8-inch fully articulated figure for dynamic posing.,Recognised by the American Association of Equine Professionals.,95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on specific features like the included accessories, the articulation of the doll, and the professional recognition, which are unique selling points that differentiate this product from others."
gid://shopify/Product/7989669724452,breyer-traditional-kb-omega-fahim-arabian,Omega Fahim Arabian Breyer Horse Toy In Traditional Kb Style,Ascot Saddlery,RIDER: Giftware,1:9 scale Breyer model captures Omega Fahim's elegance.,Awarded Legion of Masters Excellence by AHA.,"Suitable for ages 8+, perfect for young horse enthusiasts.",95,2026-01-30T11:09:29.006Z,false,"The bullet points highlight the specific scale of the model, its prestigious award, and the age suitability, which are key selling points for collectors and young enthusiasts."
gid://shopify/Product/7989669789988,breyer-traditional-english-pads-polos,Polos & Pads Traditional English Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Fits Breyer 1:9 scale models for realistic display,"Includes 6 sets in vibrant purple, green, and pink",Enhances play with detailed saddle pads and polos,95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on specific features such as the scale compatibility, the vibrant colour options, and the detail-oriented design that enhances play and display, which are key differentiators for this product."
gid://shopify/Product/7989669953828,breyer-traditional-ideal-series-palomino,Breyer Horse Toy: Palomino from Anna Scarpati's Ideal Traditional Series,Ascot Saddlery,RIDER: Giftware,"Tribute to Orren Mixer's iconic equestrian art, capturing horse beauty.","Exclusive to Australia, celebrating Mixer's legacy with a classic Palomino.","Crafted as part of the Traditional Series, a collector's must-have.",95,2026-01-30T11:09:29.006Z,false,"The bullet points highlight the unique artistic tribute, Australian exclusivity, and collector's value, which are specific features of the product."
gid://shopify/Product/7989669986596,breyer-traditional-marc-of-charm-saddlebred,Marc Of Charm: Traditional Saddlebred Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,1:9 scale model captures the elegance of Marc of Charm's showy gait.,"Ideal for ages 8+, inspiring young equestrians with a champion's legacy.","Celebrate a 7-time world champion, perfect for collectors and fans.",95,2026-01-30T11:09:29.006Z,false,"The bullet points highlight the scale, age appropriateness, and championship legacy, which are specific and unique features of the toy."
gid://shopify/Product/7989670281508,breyer-traditional-nistar-blazing-kansas-ethel,Breyer Horse Toy Traditional Nistar Blazing Kansas & Ethel,Ascot Saddlery,RIDER: Giftware,"Features Nistar Blazing Kansas, a 11.2 hand National Champion pony.","Includes mare and foal figures, highlighting champion lineage.","Recognised by WPCSA, USEF, and USDF for exceptional achievements.",95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on the specific achievements and characteristics of the horse figures, which are unique selling points for collectors and enthusiasts. The details about the horse's height, awards, and lineage directly reflect the product's description."
gid://shopify/Product/7989670314276,breyer-traditional-morgan-quest-native-sun,Quest For Native Sun Morgan - Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Features authentic dark chestnut coat for realistic play.,"Celebrates MorganQuest Native Sun, a world champion reiner.",Ideal for collectors with detailed craftsmanship and accuracy.,95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on the toy's specific features such as its realistic appearance, its representation of a world champion horse, and its appeal to collectors due to detailed craftsmanship. These details are extracted from the product description, providing concrete and specific attributes that differentiate this toy from others."
gid://shopify/Product/7989670347044,breyer-traditional-ride-set-english-hot-co,Breyer Horse Toy Traditional English Hot Co Ride Set,Ascot Saddlery,RIDER: Giftware,"Vibrant pink and purple set includes saddle, bridle, and more.","Complete with polo wraps, bell boots, and splint boots.","Compact blister card packaging: 9.25""L x 11""H.",95,2026-01-30T11:09:29.006Z,false,"The bullet points highlight the specific items included in the set, the unique colour scheme, and the packaging size, which are the main features that differentiate this product."
gid://shopify/Product/7989670412580,breyer-traditional-ride-set-western-hot,Western Heat Breyer Horse Toy Traditional Ride Set,Ascot Saddlery,RIDER: Giftware,"Includes red and royal blue saddle, bridle, and boots.","Blister card size: 9.25""L x 11""H for easy display.",Perfect for Breyer horse collectors in Australia.,95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on the specific features and measurements provided in the product description, such as the colours of the accessories and the blister card size, which are unique selling points for collectors and gift buyers."
gid://shopify/Product/7989670543652,breyer-traditional-rug-float-boots-pink,Pink Rug and Float Boots Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Hot pink blanket with matching boots for stylish play,Secure hook and loop fasteners for easy use,"Designed for Breyer horse toys, fits perfectly",95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on the specific features of the toy, such as the colour, fasteners, and compatibility with Breyer horse toys, which are the key differentiators mentioned in the product description."
gid://shopify/Product/7989670707492,breyer-traditional-saddle-dressage,Breyer Horse Toy with Traditional Dressage Saddle,Ascot Saddlery,RIDER: Giftware,Realistic deep seat for authentic play experience,Includes quilted saddle pad for added detail,Perfect for dressage enthusiasts and collectors,95,2026-01-30T11:09:29.006Z,false,"The product features a realistic deep seat and quilted saddle pad, which are specific details that enhance its authenticity and appeal to enthusiasts. These points are unique and differentiate the product from generic horse toys."
gid://shopify/Product/7989670740260,breyer-traditional-saddle-devon-jump,Devon Jump Saddle by Breyer for Traditional Horse Toy Models,Ascot Saddlery,RIDER: Giftware,Designed for close contact English riding and jumping.,Compatible with Breyer Traditional Horse Toy Models.,Perfect giftware item for horse toy collectors in Australia.,95,2026-01-30T11:09:29.006Z,false,"The product is a toy saddle specifically designed for Breyer Traditional Horse Models, focusing on close contact and jumping. These features are unique and relevant to the target audience, which is collectors and enthusiasts of horse toys in Australia. The bullet points highlight these aspects, making the product appealing to its intended market."
gid://shopify/Product/7989670838564,breyer-traditional-saddle-west-pleasure,Traditional Western Pleasure Saddle Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Embossed skirts add realistic detail to the toy saddle.,Includes a diamond-patterned saddle blanket for style.,"Compact blister card size: 6.5""L x 7.875""H for easy display.",95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on specific features such as the embossed skirts, included diamond-patterned saddle blanket, and the precise blister card dimensions, which are key differentiators for this toy product. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/7989671002404,breyer-traditional-stable-clean-set,Cleaning Kit For Traditional Breyer Horse Toy Stable,Ascot Saddlery,RIDER: Giftware,"Includes broom, shovel, pitchfork for realistic stable play.",Comes with a muck bucket and wheelbarrow for easy cleanup.,Features imitation manure for authentic stall maintenance.,95,2026-01-30T11:09:29.006Z,false,"The bullet points highlight the specific components and unique features of the cleaning kit, such as the inclusion of imitation manure and detailed tools, which are key differentiators for realistic play."
gid://shopify/Product/7989671067940,breyer-traditional-stable-feed-set,Feed Set For Traditional Stable By Breyer Horse Toy,Ascot Saddlery,RIDER: Giftware,Includes realistic aluminium water trough for authentic play.,Comes with a detailed hay bale and net for feeding fun.,"Complete with feed bucket, feedbag, and scoop for variety.",95,2026-01-30T11:09:29.006Z,false,"The bullet points focus on the specific components of the set, such as the aluminium water trough and detailed hay accessories, which are unique features that enhance the play experience. These details are directly extracted from the product description, ensuring accuracy and relevance."
