product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/6939147927633,equipe-elastic-grackle-bridle,Equipe Stretchable Grackle Bridle,Trailrace Equestrian Outfitters,Strapping - Bridles,Anatomic 'NO STRESS' headpiece reduces pressure for horse comfort,Elastic rolled grackle noseband offers flexibility and secure fit,Patent leather browband adds a touch of elegance and durability,95,2026-01-23T05:56:51.051Z,false,"The bullets highlight specific features like the 'NO STRESS' headpiece, elastic noseband, and patent leather browband, which are unique selling points that differentiate this bridle from others. These features are directly extracted from the product description and provide clear benefits to potential buyers."
gid://shopify/Product/6939148255313,equipe-elastic-y-breastplate-bp01,Equipe Elastic Y Breastplate BP01,Trailrace Equestrian Outfitters,Strapping,Elasticated design ensures a flexible fit for cob and full sizes,Removable martingale for versatile use in various riding disciplines,Available in classic black and brown to match your tack,95,2026-01-23T05:56:51.051Z,false,"The bullets highlight the specific features of the product such as its elasticated design, removable martingale, and colour options, which are key differentiators for potential buyers."
gid://shopify/Product/6939148288081,equipe-elastic-martingale-fork-bp13,Equipe Elastic Martingale Fork BP13,Trailrace Equestrian Outfitters,Strapping,Elastic design for flexibility and comfort during rides,Stainless steel rings ensure durability and rust resistance,Convenient clip attachment for easy connection to breastplate,95,2026-01-23T05:56:51.051Z,false,"The bullets highlight the specific materials (stainless steel), design features (elastic, clip attachment), and their direct benefits (flexibility, durability, ease of use). These details differentiate the product effectively."
gid://shopify/Product/6939148320849,equipe-emporio-martingale-bpe16,Equipe Emporio Martingale BPE16,Trailrace Equestrian Outfitters,Strapping - Martingales,Made from premium leather for durability and classic style,Available in black and brown to match your tack,"Sized for cob and full, ensuring a perfect fit for your horse",85,2026-01-23T05:56:51.051Z,false,"The bullets highlight the specific features of the martingale: material, colour options, and sizing. These are concrete details extracted from the product description and tags, differentiating it from generic products."
gid://shopify/Product/6939148419153,equipe-emporio-rubber-grip-reins,Equipe Emporio Rubber Reins,Trailrace Equestrian Outfitters,Strapping - Reins,Rubber grips ensure non-slip handling in all weather conditions,Stainless steel buckles offer durability and rust resistance,"Available in versatile sizes: Pony, Cob, and Full for perfect fit",95,2026-01-23T05:56:51.051Z,false,"The chosen bullets highlight the specific features of the product such as the non-slip rubber grips, durable stainless steel buckles, and the availability of different sizes. These details are concrete and provide measurable benefits to the customer, aligning with the guidelines provided."
gid://shopify/Product/6939148779601,equipe-emporio-rubber-grip-reins-with-notches-ree04,Emporio Rubber Grip Reins with Notches - Equipe,Trailrace Equestrian Outfitters,Strapping - Reins,No-slip leather notches for enhanced grip and control,"Available in 47""/120cm, 50""/127cm, and 54""/137cm sizes",Stainless steel buckles for durability and sleek finish,95,2026-01-23T05:56:51.051Z,false,"The bullets highlight the specific features such as the no-slip notches, available sizes, and the durable stainless steel buckles, which are key differentiators for this product."
gid://shopify/Product/6939149074513,equipe-half-rubber-grip-reins-re18,Equipe RE18 Half Rubber Grip Reins,Trailrace Equestrian Outfitters,Strapping - Reins,Rubber non-slip system ensures a secure grip in all conditions,"Available in classic black, brown, and red brown to match any bridle",Offered in Cob and Full sizes for a perfect fit with Equipe bridles,95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the unique non-slip feature, colour options, and sizing that align with the Equipe bridle range, which are key differentiators for this product."
gid://shopify/Product/6939149140049,equipe-emporio-web-reins-ree03,Equipe Emporio REE03 Web Reins,Trailrace Equestrian Outfitters,Strapping - Reins,Cotton reins with non-slip leather stops for enhanced grip,"Designed for the 'EMPORIO' line, exclusive to Australia",Available in cob and full sizes for tailored fit,95,2026-01-23T05:56:51.052Z,false,"The bullets focus on specific features like the cotton material with leather stops, the product's exclusivity to the 'EMPORIO' line in Australia, and the availability in different sizes, which are key differentiators for potential buyers."
gid://shopify/Product/6939149172817,equipe-emporio-y-breast-plate-bpe15,Equipe Emporio Y Breast Plate BPE15,Trailrace Equestrian Outfitters,Strapping - Breast Plates,"""Y"" shaped design for optimal stability during rides",Removable martingale attachment for versatile use,Stainless steel fittings ensure durability and rust resistance,95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the unique 'Y' shape for stability, the versatility of the removable martingale, and the durability of stainless steel fittings, which are specific and differentiating features of the product."
gid://shopify/Product/6939149238353,equipe-gag-cheeks,Gentle Equipe Gag Cheeks,Trailrace Equestrian Outfitters,Strapping - Bridles - Bridle Accessories,Rope and leather construction for durability and flexibility,Stainless steel buckles ensure secure attachment,Compatible with Equipe bridles for seamless integration,95,2026-01-23T05:56:51.052Z,false,"These bullets highlight the specific materials (rope, leather, stainless steel) and their benefits, as well as the product's compatibility with Equipe bridles, which are key differentiators for this product."
gid://shopify/Product/6939149598801,equipe-leather-draw-reins-re12,Equipe Leather RE12 Draw Reins,Trailrace Equestrian Outfitters,Strapping,Smooth leather for a comfortable grip and sleek appearance,Swivelling snap hooks for easy attachment and flexibility,Exclusively available in Australia for local equestrians,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the specific materials (smooth leather), functional features (swivelling snap hooks), and regional exclusivity (Australia only). These aspects differentiate the product from generic options."
gid://shopify/Product/6939149631569,equipe-leather-lead-with-chain,Equipe Leather Lead with Chain,Trailrace Equestrian Outfitters,Strapping,"Brass chain with swivelling snap hook for secure, tangle-free handling","Crafted from premium leather for a classic, durable finish","Designed exclusively for Australian conditions, available only in Australia",95,2026-01-23T05:56:51.052Z,false,"The bullets focus on specific materials (brass chain, leather), a unique feature (swivelling snap hook), and the product's exclusivity to Australia, which are key differentiators."
gid://shopify/Product/6939150221393,equipe-martingale-single-fork-rings-only-bp10,Equipe Martingale Single Fork Rings Only BP10,Trailrace Equestrian Outfitters,Strapping - Martingales,Crafted from premium leather for durability and style,Designed specifically for Equipe breastplate compatibility,Available in classic black and brown to match your tack,95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the product's material, specific design compatibility with Equipe breastplates, and available colour options, which are key differentiators for potential buyers."
gid://shopify/Product/6939150254161,equipe-martingale-bib-soft-leather-insert,Equipe Martingale Bib - Soft Leather Insert,Trailrace Equestrian Outfitters,Strapping - Martingales,Soft leather insert for enhanced horse comfort during rides,Available in Cob or Full sizes for a tailored fit,"Choice of Black, Brown, or Red Brown to match tack",95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the specific features of the product, such as the soft leather insert, available sizes, and colour options, which are key differentiators for potential buyers."
gid://shopify/Product/6939150450769,equipe-patent-bling-browband-br64,Equipe Bling Browband with Patent Finish - BR64,Trailrace Equestrian Outfitters,Bridle Accessories,"Patent leather finish for a sleek, polished look",Single row shining crystals for elegant sparkle,Available in Cob and Full sizes for perfect fit,95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the specific materials and design features such as the patent leather and crystals, which are key differentiators. The sizing options are also highlighted to appeal to those needing a precise fit."
gid://shopify/Product/6939150516305,equipe-martingale-bib-bp06,Equipe Martingale Bib BP06,Trailrace Equestrian Outfitters,Strapping - Martingales,Clips securely to your breastplate for added stability,Available in classic black and brown to match your tack,Designed specifically for cob and full sizes,85,2026-01-23T05:56:51.052Z,false,"The bullets focus on the specific features of the product: its attachment method, colour options, and size compatibility, which are key differentiators for potential buyers."
